link,date,content,school
https://www.unt.edu/notices/covid-19-update-13,8-Apr-2020,"Diversity and Inclusion in the Division of Institutional Equity and Diversity has partnered with the UNT System to provide all UNT World employees multiple online opportunities to explore diversity, equity, inclusion, and access.

Employees can engage with selected webinars from LinkedIn Learning, UNT Bridge, and Diversity and Inclusion’s new “Tele Talks” offerings and receive credit for participation upon completion of reflection questions. In addition to employee professional development, these resources serve as curricular enhancements for class discussions, syllabi, or other instructional tools.

The virtual resources serve as primers for Diversity and Inclusion’s in-person, interactive learning and development sessions which will resume as soon as possible. To request services from UNT’s diversity and inclusion staff to facilitate classroom or other unit discussions using these resources, or an in-person training from their training inventory, visit https://edo.unt.edu/list-available-trainings or email diversity.inclusion@unt.edu.

Want to stay in the know? Follow @DiversityUNT on Twitter! Subscribe to the newsletter here.

Many of our students are facing great hardships due to how COVID-19 is impacting them, especially as their families also face uncertain times. Please consider a gift of any amount to help support our UNT students.

Visit https://one.unt.edu/untcares.

Going above and beyond: Stories from UNT’s COVID-19 response

Brenda Yu wants to give a shoutout to Scott Harris for inspiring his colleagues to support the Denton community during these challenging times. He’s been visiting some of our favorite local restaurants and purchasing gift cards that he can either donate to those in need or use himself once restrictions have been lifted. “We are so blessed to have good jobs,” Harris says. “But while our students are gone, many local restaurants that depend on student traffic to stay afloat are struggling. Let’s help keep the great restaurants near campus and in the Square going for when things return to normal. If you have any other ideas, please share them with all of us. This is the time to pull together. Go MEAN GREEN!”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.
",University of North Texas
https://www.unt.edu/notices/covid-19-update-12,7-Apr-2020,"Please remember these reminders regarding student, faculty and staff health from UNT’s Student Health and Wellness Center:

Students who are experiencing possible symptoms of COVID-19 or have other health-related questions should contact the Health and Wellness Center at 940-565-2333 during normal business hours (8 a.m. to 5 p.m. Monday through Friday). Students seeking assistance outside of normal business hours can use our virtual resources. Please remember it is best to call ahead for instructions rather than show up at a crowded waiting room while exhibiting symptoms.
Faculty and staff who are experiencing possible symptoms of COVID-19 or have other health-related questions, please contact your primary care physician for further instructions. Please follow all instructions you are given and notify UNT’s Emergency Management and Safety Services staff if you are directed to self-isolate or self-quarantine by your healthcare provider.
Anyone experiencing any type of respiratory symptoms should stay home, self-isolate from other individuals, and avoid the UNT campus for 14 days or until evaluated by a healthcare provider.
The Murphy Center at the G. Brint Ryan College of Business would like to share information regarding external funding resources available to UNT students, faculty, and alumni during these difficult times. On the Murphy Center website, there is a section with a list of external funding opportunities that is updated bi-weekly.

For essential personnel on campus, the Center for Leadership and Service is partnering with Carter BloodCare to host a blood drive from 1 to 5 p.m. Thursday, April 9, outside of the University Union. There will be limited spaces available for donation due to social distancing guidelines. In order to donate, you must make an online appointment

Going above and beyond: Stories from UNT’s COVID-19 response:

Professor Trish Kaminski wants to say “brava and bravo” to psychology professors Vicki Campbell and Randy Cox. They have done and continue to do an amazing job transitioning the psychology department and clinic to function remotely. Their dedication and leadership have allowed approximately 40 faculty and staff, 100 graduate students, thousands of undergrads and hundreds of clinic clients to teach, learn and conduct or receive therapy safely during this health crisis.

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/covid-19-update-11,6-Apr-2020,"UNT’s Recreational Sports department has developed a guide for faculty and staff looking for ways to exercise, take a personal break or relieve some stress.

For essential personnel on campus, the Center for Leadership and Service is partnering with Carter BloodCare to host a blood drive from 1 to 5 p.m. Thursday, April 9, outside of the University Union. There will be limited spaces available for donation due to social distancing guidelines. In order to donate, you must make an online appointment.

Registration is open. Please remind your students to stay on track for graduation by registering for the classes they need this summer and fall.

In addition, UNT is serving students virtually in every way we can. If you are interacting with students who need help, please remind them to stay connected through our online services. Details for each office’s services are posted on their websites.

Key services include:

Career Center
Dean of Students
Financial Aid
Registrar
Student Financial Services
Virtual Advising
If you are encountering lighthearted moments right now while working from home with a house full of kids and animals or other predicaments, and you can record those situations, please send them to us. In an effort to collectively share the struggles of teaching and working while isolated, UBSC is continuing to compile those moments, which will be developed into a highlight video.

Share videos through the Dropbox link below and email Angilee Wilkerson (angilee.wilkerson@unt.edu) to make her aware the video is on the way. Please include a sentence or two regarding the video clip, as well as your name and job at UNT. Also, name your clip with your full name. As many as possible will be used.

https://www.dropbox.com/request/9Tt0cUbsZCNoEGuEeqwd
Going above and beyond: Stories from UNT’s COVID-19 response:

Responding to COVID-19 and its impact on our entire campus community has been a herculean effort, but today we are acknowledging a few areas that have been on the front line 24/7 since it began.

In particular, thank you to all staff in Emergency Management, Facilities, Housing and UNT Police for their dedicated service during this global health crisis. Each of these units are supporting critical crisis response and/or business continuity in ways that are not always visible but certainly always necessary.

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.
",University of North Texas
https://www.unt.edu/notices/covid-19-update-10,3-Apr-2020,"As the number of COVID-19 cases in the region continues to increase and Denton’s shelter-at-home restrictions are still in effect, the UNT campus will remain closed except to essential personnel that are needed to serve students who remain in residence halls and for critical business continuity. UNT will notify you when this status changes.

President Smatresk announced to our students on Thursday that a Pass/No Pass option will be available to undergraduate students for the Spring 2020 semester. Students will have the option of electing to receive a letter grade OR Pass/No Pass after viewing their grade for a course at the end of the semester through 5 p.m. Thursday, May 14. Grades given as Pass/No Pass will not count in a student’s GPA.

Learn more about the Pass/No Pass option, with guidance for students and guidance for faculty.

The Division of Digital Strategy and Innovation is excited to announce the launch of the new Coursera for UNT program. All students, faculty and staff members with an @unt.edu email have access to non-credit courses for FREE!

In addition, and starting today, you also have free access to more than 3,800 offerings from our partnering peer institutions – some of the best in the world – and our colleagues at Coursera. The non-UNT courses are available through September 2020. This provides faculty immediate access to supplemental (and accessible!) content as they search for high quality online resources for their UNT course.

Going above and beyond: Stories from UNT’s COVID-19 response

Chris Stoermer, senior IT support manager for Administrative IT Services, wants to give a shoutout to the Avesta dining room staff for their above-and-beyond effort in providing breakfast and lunch to essential personnel still working on campus every day. “The food is incredible, and they are always encouraging and supportive of the other jobs we are doing. I have really enjoyed the food and service. They deserve recognition.”

The dedicated Avesta crew includes the following Verde Catering managers, Union Kitchen culinary team members, retail managers and other Dining Services employees:

Courtney Angel
Tomas Arenas
Timothy Barclift
Taylor Battle
Steve Brice
Kalli Brooks
Rahmil Bustamante
Brandi Chank 
Shabrezka Castillo Jackson
Benito Gavirio
Christopher Green
Shelley McGinnis  
Zachary Miller
Jacquline Paule
Noel Pena
Deiontae Richardson 
Hayley Slocum
Keauna Smith
Mike Sood
Jessica Stafford 
Gillian Treta 
Federico Yoc
If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.
",University of North Texas
https://www.unt.edu/notices/unt-official-message-providing-undergraduate-students-passno-pass-grading-option,2-Apr-2020,"Dear UNT students:

Many of you have expressed a desire to have Pass/No Pass options for all Spring 2020 undergraduate courses. I appreciate you taking the time to share your feelings with us, as well as your patience while we worked through the logistics. For your benefit, we have made the following changes applicable to Spring 2020 undergraduate courses:

Undergraduate students can choose either the university’s regular A-F grading scheme or Pass/No Pass for Spring 2020 courses on their academic record.
Students earning grades A-C will have these grades posted to their record at the time of grading. A student can elect to change their A-C grades to a Pass after grades post.
Students earning a grade of D or F will have a grade of No Pass entered by a faculty member, unless the student notifies their instructor otherwise before grading. Students can elect to change the No Pass grade back to the D or F after grades post.
Students can make different choices for different classes, choosing to keep some letter grades, and choosing others to remain Pass/No Pass.
Letter grades will continue to calculate in a student’s grade point average. Pass and No Pass options do not calculate in grade point averages.
Students will have until 5 p.m. on Thursday, May 14, to select a change to Pass for letter grades and to change No Pass grades back to a D or F based on the grade earned.
For graduate students, each graduate program is prepared to provide flexibility, as appropriate, to support student success.

To learn more about the Pass/No Pass Option, visit https://registrar.unt.edu/grades. Students are strongly encouraged to consult with their advisor prior to making any grade election decisions.

I hope these changes bring relief to some of the stress you are feeling. I know life is filled with uncertainty right now. Many of us are worried about our health, our loved ones and our finances. But some things always hold strong and true: the knowledge you gain and the Mean Green threads tying each of us tightly together. We help one another. We listen to one another. You are never walking alone. We are, and always will be, a family.

Sincerely,
Neal Smatresk,
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-9,2-Apr-2020,"Campus officials have been notified of two additional, confirmed cases of COVID-19 at UNT.

One of the cases involves a staff member, who has no interaction with students and very little interaction with other university staff. It has been approximately 10 days since the individual last worked on campus, and any potential impacted parties have been notified.

The other case is a UNT student living alone in off-campus housing who has not been on campus since mid-March. The student already has completed the mandatory self-isolation and any potential impacted parties have been notified.

It is very important to follow the guidelines set forth by Denton County’s shelter-at-home order. Students living in residence halls must comply. The order only allows them to leave for essential activities, such as grocery shopping, picking up meals from campus dining, visiting a healthcare professional, or engaging in outdoor activity such as walking, hiking, running or riding a bicycle – with proper social distancing.

UNT officials have received reports of reduced service levels with some online platforms such as Zoom as more organizations worldwide reduce in-person meetings. Stories include having trouble with being kicked out of Zoom meetings or experiencing audio or video issues.

CIO Chris McCoy suggests turning off your VPN if you are using a UNT laptop and minimizing the number of applications running in the background. Zoom uses a considerable amount of memory, and open apps can result in processing issues. Since Zoom is a cloud service, VPN video data is encrypted and routed through campus firewalls before being sent unencrypted back out onto the internet to the Zoom servers. By turning VPN off, computers off campus are communicating directly with the Zoom servers without being routed through the campus.

Finally, when you run Zoom on an iPad, it is only running Zoom, not multiple apps.

Going above and beyond: Stories from UNT’s COVID-19 response:

Anam Iqbal, assistant director of freshman recruitment, wants to give Landon Ellison, director of Outreach, a shout-out.

Landon has gone above and beyond for Admissions. He leads the daily Recruitment and Outreach update meetings with confidence and empathy, making everyone feel included and listening to their questions and concerns. He’s gone above and beyond to empower his team with up-to-date information throughout this time of uncertainty. Iqbal says, ""With all these what-ifs, I feel very comforted knowing that Landon is leading the team.""

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.

If you are encountering lighthearted moments right now while working from home with a house full of kids and animals or other predicaments, and you can record those situations, please send them to us. In an effort to collectively share the struggles of teaching and working while isolated, UBSC would like to compile those moments into a highlight video.

Share videos through the Dropbox link below and email Angilee Wilkerson (angilee.wilkerson@unt.edu) to make her aware the video is on the way. Please include a sentence or two regarding the video clip, as well as your name and job at UNT. Also, name your clip with your full name. As many as possible will be used.

https://www.dropbox.com/request/9Tt0cUbsZCNoEGuEeqwd",University of North Texas
https://www.unt.edu/notices/unts-resilient-caring-community-pulls-together-message-president,2-Apr-2020,"Dear UNT family,

There is no handbook for handling a global pandemic. There is no guide for navigating a world flipped upside down and inside out. We are human and with that humanity comes anxiety, vulnerability, fears, stress and selfishness. But when I look at our UNT community, those are not the traits I see. We are strong, resilient, brave, determined, creative, unified and selfless. Our Mean Green family was made to tackle times exactly like these.

I want to take a moment to share with you some of the examples of hope I’ve seen from our community in recent weeks. With less than two months remaining in the semester, our faculty halted their entire worlds and reimagined nearly 8,000 courses to find creative solutions to very unique problems. Our faculty stepped into the discomfort of the unknown because being there for our students who need to finish the semester successfully is more important. None of these herculean efforts would be possible without the support staff across the university, many of whom are tackling a variety of issues to keep our university going for our students and our community — and most are doing this from their own newly adapted home office environments. None of these changes have been simple or easy, but every single issue we’ve addressed has been to help our students succeed.

To all UNT students, you inspire us every day. You are the reason we continue moving forward. You, too, have hurdled countless obstacles and adapted to an ever-changing reality while admirably managing many stressors. You have done so with fearless spirit. Keep going. We are ready to help you climb mountains. You need only ask.

We also have hundreds of students who continue to call our campus residence halls home. To the staff who are caring for those students, feeding and housing them, protecting them, you are the epitome of the community values we hold dear. To the students, we remain sensitive to the toll this unprecedented crisis is having on you who are having to adjust not only in your learning but in many cases now are unable to work or be with your families. If you would like to show your support during these challenging times, we’ve established a special fund to help our students with immediate and pressing needs.

Our values also are evident among our alumni, who are proving that we truly are all Eagles for life. Once again, “Mattress Mack” Jim McIngvale is providing for the Houston community — this time by distributing meals to children and seniors. Lecrae has joined forces with the organization Love Beyond Walls to set up handwashing stations in Atlanta for the homeless; and fashion designer Khanh Nguyen has taken fabric she normally uses for her stunning wedding gowns to sew masks for health care professionals in Dallas.

You can read more about our alumni and some of their amazing efforts in supporting others during this crisis, as well as take time to read about university happenings in the spring issue of the North Texan magazine online. You also can find inspirational stories about our faculty, staff and students here. We will continue to post more of these online as we collect them and encourage all of you to share with us how you or someone you know has been making a difference during this time.

I continue to be amazed every day by the support, resilience and ingenuity displayed by our students, staff, faculty and alumni when every hour seems to bring more change and more necessary adaptations. Continue to care for one another. Continue to help each other through these challenges. As difficult as it may feel in this moment, we are becoming a stronger, more connected community through this shared experience. Let’s stay together in spirit and unity of purpose as the Mean Green family I am so very proud to call my own.

UNT proud,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-student-employees-message-president,1-Apr-2020,"Dear UNT Students,

I know that the COVID-19 outbreak is impacting you deeply, and I hope you are doing well as we find new ways to support your progress. I hope you are all staying safe and are doing your best to take care of each other and your families.

Those of you who rely on income from campus jobs have expressed your concerns over whether we will be able to provide you with financial assistance. The short answer is we will provide support to all student workers who were employed in the week before spring break, but have been unable to return to work because of the pandemic.

You will be paid 20 hours per week for the first two weeks of April. This paycheck will come to you in the same manner in which you received your most recent paycheck; either via direct deposit or mail, on May 1. We want to help you be successful and will continue to look for resources for students who have critical needs.

In the interim, please be aware the UNT Career Center has created a central repository to match students in need of hours with units across the university with available work. The Career Center also is helping match students with part-time employment in the community, when possible. We also asked departments to stop hiring new student employees until we find work for our displaced students. Finally, there also are resources from the City of Denton for those seeking employment.

Please know that even if you don’t have hours now, you still could have a campus position when the university is fully operational again – pending approval from your supervisor. We encourage you to reach out to your direct supervisor with specific questions regarding your position and contact the Career Center for general questions and guidance.

If you are facing financial hardship due to this crisis, contact the Student Money Management Center, Dean of Students Office and Student Legal Services to be connected with resources. UNT’s Start Green Stay Green program also is a resource for students seeking options for financial assistance.

Your Mean Green Family is here to support you in every way we can during this challenging time.

Sincerely,

Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-8,1-Apr-2020,"In an effort to keep everyone healthy, UNT Facilities has a small crew of custodial staff cleaning the buildings that are in use. To help ensure all campus facilities are thoroughly maintained, we are asking those who are still working on campus to set your trash cans outside your office or cubicle door each night. This signal will ensure all trash is removed from the buildings. It also lets custodians know where people are working so that they can wipe down and disinfect door handles leading to areas where faculty and staff are working.

Registration is open. Please remind your students to stay on track for graduation by registering for the classes they need this summer and fall.

In addition, UNT is serving students virtually in every way we can. If you are interacting with students who need help, please remind them to stay connected through our online services. Details for each office’s services are posted on their websites.

Key services include:

Career Center
Dean of Students
Financial Aid
Registrar
Student Financial Services
Virtual Advising
Student Financial Services is available to accept departmental deposits. Department representatives should schedule a time in advance by contacting SFS by email at keenan.ivy@unt.edu and saxon@unt.edu. Contact Joey Saxon at 940-565-3797 if you have questions or need assistance.

Going above and beyond: Stories from UNT’s COVID-19 response: Student Health and Wellness Center

Stephanie Fields-Hawkins wants to shine a light on the team at the Student Health and Wellness Center. They’ve been on the front line of this situation since the beginning, and their staff is committed to remaining on campus to continue to serve our students. They’re seeing patients every single day from check-in to check-out, caring for students, calming fears and anxieties, treating illnesses and injuries — all while trying to keep themselves safe.

Other new duties include calling the long list of students, staff and faculty who have traveled or reported showing symptoms to make sure our UNT community stays as safe and healthy as possible, as well as developing telemedicine procedures (including telepsychiatry) to serve students who can’t or shouldn’t physically come into the clinic. Fields-Hawkins is fortunate enough to be able to do much of her job from home, but many of her coworkers are in the clinic right now making sure our students get the care they need. SHWC staff risk putting their health and the health of their families on the line because of their dedication to our students – their patients.

“We wouldn’t exist without our patients, so we’re not going to let them down when they need us,” Fields-Hawkins says. “The UNT community is home, and we will always stand with our family.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/covid-19-update-7,31-Mar-2020,"Here are reminders regarding student, faculty and staff health from UNT’s Student Health and Wellness Center:

Students who are experiencing possible symptoms of COVID-19 or have other health-related questions should contact the Health and Wellness Center at 940-565-2333 during normal business hours (8 a.m. to 5 p.m. Monday through Friday). Students seeking assistance outside of normal business hours can use our virtual resources. Please remember it is best to call ahead for instructions rather than show up at a crowded waiting room while exhibiting symptoms. 
Faculty and staff who are experiencing possible symptoms of COVID-19 or have other health-related questions, please contact your primary care physician for further instructions. Please follow all instructions you are given and notify UNT’s Emergency Management and Safety Services staff if you are directed to self-isolate or self-quarantine by your healthcare provider.
Anyone experiencing any type of respiratory symptoms should stay home, self-isolate from other individuals, and avoid the UNT campus for 14 days or until evaluated by a healthcare provider.
Our University Day event, which is geared for our students, has been canceled, but you can join virtual activities on April 3! Faculty and staff are more than welcome to participate but will not be eligible to win prizes.

The activities are not necessarily time sensitive, so you can participate anytime from 8 a.m. to 5 p.m. Friday.

Many of our students are facing great hardships due to how COVID-19 is impacting them, especially as their families also face uncertain times. Please consider a gift of any amount to help support our UNT students. 

Visit https://one.unt.edu/untcares.

Going above and beyond: Stories from UNT’s COVID-19 response:

Graduate student Lisa Schellenberg thanks Dr. Karen Anderson-Lain, course director for Basic Communication (COMM 1010) and a principal lecturer in several communication courses.

In the aftermath of COVID-19, Dr. Anderson-Lain converted the Basic Communication course quickly and with the highest-quality standards – a massive undertaking that included 19 sections, 570 students, and 18 TAs and adjuncts. She created new instructional lectures and creative assignments in order to provide the best learning environment possible for students. Her Canvas is very user friendly as well, since many of her students are freshmen or sophomores. Schellenberg says, “I want Karen to feel appreciated not just for the long hours she continues to spend on this transition, but also for her willingness to place herself in our shoes and acknowledge the inevitable changes we will experience in our everyday lives. She empowers the UNT community to succeed by exhibiting empathy and kindness, and by caring about each one of us individually.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/covid-19-update-6,30-Mar-2020,"A limited number of UNT employees have been identified as essential for serving students who remain on campus and continuing critical business operations of the university, and they are allowed to be on campus. UNT Police ask that you always carry your university ID during this time.

As a reminder, UNT employees who do not fall into the essential personnel category for being on campus and are unable to do their work from home – as determined by your vice president and supervisor – will be reassigned to other duties or receive emergency leave. Please visit this UNT System website to learn more about COVID-19-related emergency leave.

If you are encountering lighthearted moments right now while working from home with a house full of kids and animals or other predicaments, and you can record those situations, please send them to us. In an effort to collectively share the struggles of teaching and working while isolated, UBSC would like to compile those moments into a highlight video.

Share videos through the Dropbox link below and email Angilee Wilkerson (angilee.wilkerson@unt.edu) to make her aware the video is on the way. Please include a sentence or two regarding the video clip, as well as your name and job at UNT. Also, name your clip with your full name. As many as possible will be used.

https://www.dropbox.com/request/9Tt0cUbsZCNoEGuEeqwd

Are you using virtual backgrounds for your Zoom calls? If so, here is new, university-branded photography that is available to upload for your meetings.

Going above and beyond: Stories from UNT’s COVID-19 response:

UNT student Genesis Sanchez gives a huge shoutout to her supervisor Dr. Hope Garcia, assistant vice president of student services, and to the amazing team at UNT at Frisco.

As an international student, being away from her family during such uncertain times has been difficult for Sanchez. However, Dr. Garcia and everyone at UNT at Frisco are doing a wonderful job maintaining constant communication with students and making them feel safe. Sanchez also would like to thank administrative coordinator Danielle Wong for her willingness to help students. “Thank you for all your dedication and your bright and positive attitude,” she says. “Today, I feel grateful and extremely fortunate to be a part of UNT.”",University of North Texas
https://www.unt.edu/notices/covid-19-update-5,27-Mar-2020,"One of the cases that will be included in the Denton County case counts being released soon will include one of our UNT students, who had traveled to New Orleans for spring break. The individual lives in an apartment in the city of Denton and has been quarantined since being evaluated and tested for COVID-19 by a healthcare professional.

Timekeeping update: Record any COVID-19-related work since March 13 on your timesheet using the specially designated codes “REGER – Regular Earnings Emergency” or “RHWER – Regular Hours Worked Emerg” for salaried and hourly employees, respectively. Learn about UNT time reporting guidelines for this COVID-19 crisis.

For faculty and staff who are helping students during this difficult time, City of Denton officials urge you to remind students about the following:

How to file for unemployment.
No evictions or utility shut offs are occurring right now. Students can call 940-349-8700 to discuss their utility accounts.
Any other financial matters that might be common across students at this time.
Here are some helpful tips from the City of Denton.

Going above and beyond: Stories from UNT’s COVID-19 response:

Associate Professor of Mathematics Pieter Allaart wants to give a shoutout to Department Chair and Professor Ralf Schmidt:

Ralf joined our department only this past fall from another institution, but he very quickly earned the trust of our faculty, staff and graduate students and, before the “coronacrisis” hit, had already started transforming the department in a positive way. But these last few weeks, his calm and steady leadership has truly made a difference. Day by day, he kept everyone informed with clear emails detailing step by step what we needed to do next, sometimes even with a measured dose of humor. He also constructed a webpage with helpful tips for teaching online. Moreover, he went out of his way to ensure that all instructional personnel had the necessary resources to start teaching online, ordering tablets, webcams and document cameras for whoever needed them, and with his physical presence he kept up morale among the staff who had to keep coming into the office until the very last moment when the department was already a ghost town. Thanks to Ralf's leadership, the Mathematics Department experienced a remarkably smooth transition.

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout!",University of North Texas
https://www.unt.edu/notices/covid-19-update-4,26-Mar-2020,"As we are all getting more comfortable with our new telecommute reality, please remember we have tips available at Work Anywhere orTeach Anywhere. If you are new to all the Zoom and video conferencing, Tech Republic published a great article with some practical tips titled “13 etiquette tips for video conference calls.”

Are you using virtual backgrounds for your Zoom calls? If so, click here to see new, university-branded photography that is available to upload for your meetings.

Reminder: If you have been identified as essential personnel during this period of time, please carry your UNT identification card with you at all times. UNT Police may ask to see your ID as they work to ensure that only students, faculty and staff are on campus.

University Mail Services will continue to operate during the current COVID-19 crisis and will be open in the University Services Building (Room 128) 8 a.m. to 5 p.m. daily Monday through Friday.

Mail will be delivered in the morning daily to those departments remaining on campus.

Departments that are closing may request that their mail be held until the crisis is resolved. At that time, it will be delivered as normal. Departments also may designate someone to pick up their mail at Mail Services. Please call 940-565-2286 or email mail.services@unt.edu to schedule time for pickup and Mail personnel will bring it to your car.

In addition, Central Receiving is open regular hours Monday through Friday.

Going above and beyond: Stories from UNT’s COVID-19 response:

From Frances Perkins, principal lecturer and department advisor, Department of Media Arts:

The staff in the Media Arts department have gone above and beyond since the first moments of this unusual situation. They have been present in person while the faculty and adjuncts have been able to work remotely, handling student workers, keeping all operations going (including the TV and radio stations), and then having to shut down the department physically by yesterday afternoon. This included cleaning out refrigerators and planning how mail would be delivered. All of this happened during the retirement of one staff member and the change of department chairs. Our staff have been on the front line, so to speak, and we the faculty of the Media Arts department cannot express enough our gratitude for their hard work and dedication.

Our amazing staff include:

Mark Dobson – Media Technical Manager
Martin Dzurenko – Chief Engineer TV
Laura Flowers – CLASS Undergraduate Advisor
Mark Lambert – KNTU Station Manager
Marielena Resendiz – Student & Program Assistant
Randy Smith – Chief Engineer Radio
Lesa Statler – Administrative Specialist
Adam Van Fossen – Assistant Media Technical Manager
Velma White – Administrative Coordinator",University of North Texas
https://www.unt.edu/notices/covid-19-update-meeting-your-needs-while-you-stay-home-official-notice-president,25-Mar-2020,"Dear Mean Green students and parents,

On Tuesday, officials from Denton County and the City of Denton announced a ""stay-at-home"" order beginning at 11:59 p.m. today, Wednesday, March 25. UNT already had announced a campus transition to essential operations only, which began at 5 p.m. yesterday, March 24.

We must all take this ""stay-at-home"" order to heart. It is essential for the health and safety of our community that we reduce our population density to slow the spread of this virus.

Students living in residence halls must comply with the ""stay-at-home"" order. The order allows students to leave their residence only for essential activities, such as grocery shopping, picking up meals from campus dining, visiting a healthcare professional, or engaging in outdoor activity such as walking, hiking, running or riding a bicycle – with proper social distancing.

We understand that for some students, UNT is their home and, as such, we have an added responsibility to ensure their health and safety on our campus. We will continue to maintain specific, essential, on-campus services for students who need them, including:

Meal service for our on-campus residents will be provided with to-go options from Kerr Cafeteria.
The Union is closed with the exception of Eagle Post, which is open 9:30 a.m. to 2:30 p.m. Monday through Friday.
For students feeling anxiety or stress, Counseling Services remain available.
Willis Library will remain open from 10 a.m. to 4 p.m. for UNT faculty, staff and students with UNT ID. Many UNT Library services also are available.
The Student Health and Wellness Center will maintain regular hours with the exception of a noon to 1 p.m. daily closure for lunch.
The Food pantry is closed. Please reach out to the Denton Community Food Center for assistance.
All other university services, and campus access for non-campus residents, have moved to virtual service only.
We are in uncharted territory as we face this global pandemic together. I am amazed every day by the support, resilience and ingenuity displayed by our students, staff and faculty when every hour seems to bring more change, more necessary adaptations, and more uncertainty.

As difficult as it may feel in this moment, we are becoming a stronger, more connected community through this shared experience. Someday soon we will be together again to live, learn and play. Until then, stay together in spirit and unity of purpose as the Mean Green family I am so very proud to call my own.

Sincerely,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-3,25-Mar-2020,"On Tuesday, officials from Denton County and the City of Denton announced a shelter-at-home order effective at 11:59 p.m. today (March 25). The order means that area residents can only leave their homes to shop for necessary items, and it also closes all non-essential businesses.

A limited number of UNT employees have been identified as essential for serving students who remain on campus and continuing critical business operations of the university, and they are allowed to be on campus. UNT Police ask that you always carry your university ID during this time.

As a reminder, UNT employees who do not fall into the essential personnel category for being on campus and are unable to do their work from home – as determined by your vice president and supervisor – will be reassigned to other duties or receive emergency leave. Please visit this UNT System website to learn more about COVID-19-related emergency leave.

Many of our students are facing great hardships as their on- and off-campus jobs are eliminated or drastically scaled-back or their families face uncertain times. Please consider a gift of any amount to help support our UNT students.

Visit: https://one.unt.edu/untcares.

UNT System Chancellor Lesa Roe hosted a COVID-19-related Town Hall Tuesday, March 24, with UNT President Neal Smatresk, UNT Dallas President Bob Mong, UNT Health Science Center President Michael Williams, and Vice Chancellor & Chief Human Capital Officer Barbara Abercrombie.

The video is archived and can be here.

Going above and beyond: Stories from UNT’s COVID-19 response

UNT student Kelly Schmidt wants to give a shout out to her supervisor, Brecken Wellborn, at the Learning Center. Kelly wrote the following:

“He is the director of Tutoring Services and has been working overtime to keep all his student employees connected, safe, and up-to-date during this scary time. Transitioning all of the Learning Center's tutoring services to online offerings in the space of a week and coordinating the changing schedules of 10 different tutors and their appointments was a huge task, but he has managed it amazingly well. I think all of my fellow employees would agree that he goes above and beyond for UNT and for us, and that he deserves some recognition.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shout out.

Reminder: Employees (non-exempt and exempt) who are working in direct response to the current health situation, as directed and approved by your supervisor, and/or employees who are performing emergency response work (e.g. essential personnel) in direct response to the current health situation, must record the time worked on the response differently. Please review important timekeeping information procedures whether you are working direct response or not..

",University of North Texas
https://www.unt.edu/notices/covid-19-update-working-together-through-change-official-notice-president,24-Mar-2020,"Dear UNT students,

Yesterday, we went live with more than 7,700 classes that transitioned from face-to-face to online. I want everyone to understand that it was an amazing effort and our faculty and staff deserve a big round of applause for their hard work in getting us to this point. Of course, no change as fast and sweeping as this goes off without a hitch, and we expect technical, logistic, and human error issues as we all work through this change together.

In particular, we might anticipate bandwidth limitations from some of our third-party providers, as well as challenges in the homes of our students and faculty as they teach and learn anywhere. So, I ask your forbearance as we work through the many small and large challenges that we will be facing this week. We will do our best to iron them out and will make sure that classes will proceed, and students can complete their semester.

If you are experiencing difficulty or have questions, please reach out online.

Our resilience is a key attribute of the Mean Green family and, working together, we are going to get the job done!

Remember to keep yourself and your families healthy, keep a positive attitude, and follow our updates at https://healthalerts.unt.edu.

Sincerely,
Neal Smatresk
UNT President",University of North Texas
