link,date,content,school
https://www.ucf.edu/coronavirus/taking-care-of-our-knights/,25-Mar-2020,"Over the past two weeks, we’ve sent you a lot of information, and you may be feeling confused or overwhelmed. But if there’s one thing I hope has been clear in each message, it’s this: We care about you and want you to stay safe.

Like other college students across the country, you’ve been grappling with the stress of juggling new assignments online, or moving back home, or losing a job, or trying to pay rent, or taking care of family members.

You’ve heard these are unprecedented times — and that you need to take this virus seriously to protect yourself, your friends and your loved ones. That’s one reason Orange County enacted its “stay at home” order for the next two weeks beginning Thursday. That means only going out for essential things like trips to the grocery store, and not to friends’ apartments for dinner.

The strain of all of this is wearing. But we want to help you keep going, and help you take care of yourself not just academically but personally. We will emerge from this COVID-19 crisis — and I know the same grit and determination that resonates with all of us in Knight Nation will help us get through the challenging times ahead.

New Updates on Semester Grading
We’ve heard from students who’ve requested a pass-fail grading option because of this semester’s significant disruptions and worked with academic and faculty leaders across campus to best support students during this difficult time. We’ve also heard from many who are concerned about not receiving a letter grade for their work.

That’s why students will have the option to select — for each of their Spring 2020 courses — whether they would like a satisfactory or unsatisfactory grade or a letter grade. This option will be available for students in most undergraduate and graduate programs, except medical students.

Details are still being finalized, but we want you to know that most of you will be able to make this choice. There are important factors to consider when making this decision, and we’ll soon be sharing that and more information about how and when you can select your grading preference.

Ultimately, we hope giving you this option will help ease some of the academic stress you’ve faced with the transition to remote learning.

And for those looking for additional resources to help with their new course formats, we have some helpful tips.

Student Support Services
Along with the switch to remote learning, many of our student support services also have moved online.

For any student who needs it, you can schedule a phone or virtual consultation with UCF’s Counseling and Psychological Services by calling 407-823-2811 or visiting their website.

Student Care Services also continues to work remotely with anyone who needs additional academic or personal support during this time. You also can call Student Health Services at 407-823-2509.

And you can learn about more virtual student services, including virtual and livestreaming fitness classes, on our UCF Coronavirus website.

Need Groceries?
UCF’s Knights Helping Knights Pantry is offering students to-go bags with up to 10 food and toiletry items for curbside pickup. If you’re interested in this service, please fill out this form to order a bag.

Curbside pickup is available from 11 a.m. to 5 p.m. Monday through Friday at the loading dock behind the Knights Pantry in parking lot B9.

Commencement
Our graduating seniors and their families will be happy to know that we have continued to explore alternative ways of celebrating this important milestone.

While UCF — like all other state universities — will not be hosting in-person commencement ceremonies this spring, we will be organizing a virtual commencement for our spring graduates. Details are being worked out and will be shared soon.

Additionally, we are looking at ways to recognize this semester’s graduates at a special rescheduled ceremony later this year. More information on that will come later.

Housing and Refunds
Finally, I want to end with an update related to many questions we have received regarding refunds for on-campus students’ housing and meal plans.

This is an area our team has been extensively working on during the past week. Our Board of Trustees tomorrow will be considering options for refunding a portion of spring housing costs for on-campus student residents. This would include residence halls and housing communities on the main campus and at the Rosen College. We are in discussions with the owners of NorthView and UnionWest, and both are supportive of offering partial refunds for the spring term.

UCF is advocating on behalf of our students who reside off campus. Ultimately, any decisions about refunds will be up to individual off-campus properties and management companies.

We also hope to have more information to share soon with our students who have purchased meal plans about credits that may be available to them for future use.

These and other important updates will continue to be posted to the UCF Coronavirus website. I encourage you to check it frequently for the latest information and resources to help you during this difficult time.

While we all need to continue practicing social distancing, we also must keep reaching out (virtually) and supporting each other. We have an incredible team of faculty members, administrators, student support staff, advisors, counselors and others who are 100 percent committed to helping you.

And I could not be prouder of how our campus community continues to respond in this most challenging time.

Because together we will … Charge On!

Thad Seymour Jr.
Interim President",University of Central Florida
https://www.ucf.edu/coronavirus/how-the-new-student-s-u-grade-option-affects-faculty/,25-Mar-2020,"All of us care deeply about our students’ well-being and success. Juggling education, jobs and job loss, family responsibilities, and concerns about the future has become a struggle for many of our students. To alleviate student stress, and after consultation with deans and the Faculty Senate leadership, we have developed a Satisfactory/Unsatisfactory grading option that students can choose for their classes. Today, Interim President Seymour announced this option to students. I am writing to explain what this means for you with more specifics to follow in coming days.

Students will be able to elect satisfactory/unsatisfactory grading in any course. Faculty members will continue to assign grades as outlined in the syllabi. At the end of the semester, the grades you submit will be converted by the Registrar’s Office to either satisfactory or unsatisfactory, for students selecting this option. The grade designation will appear on their transcript with an annotation that the S/U option was offered this spring semester because of the pandemic.

Choosing this option might not be wise for a student in all circumstances. For example, there may be issues associated with financial aid, meeting major requirements, etc. We are developing information about these matters to help students decide, and to help advisors answer student questions. It will be important for students to discuss the option with advisors. This information will be available to students and advisors before the opt-in period begins.

In brief, this is how opt-in for students will work:

Undergraduate and graduate students may opt in to S/U grading and may choose during a yet-to-be-determined time in April;
Students may choose course-by-course;
S/U grades will have no effect on GPA;
Courses with “S” grades will count toward degree requirements, but not necessarily toward majors (if, for example, a “B” is required in a certain course in an undergraduate major);
For students who opt in to S/U grading:
Undergraduate grades of “A” through “C” will be replaced by “S;” “C-” and below will be replaced by “U;”
Graduate grades of “A” through “B-” will be replaced by “S;” “C+” and below will be replaced by “U.”
In a very few cases, certain courses may be excluded from this opportunity. I am in discussion with deans about this and other finer details. In addition, the M.D. program, which is on a different academic calendar, is excluded from this program.

More details are coming soon about how students can opt in, deadlines, etc., along with information for students about pros and cons.

The opt-in choice for students recognizes the very difficult time that they and all of us face and upholds UCF’s commitment to student success. I deeply appreciate the adjustments you have made in short order to keep advancing teaching and learning at UCF while navigating the personal challenges of your own. More about supporting faculty during this challenging time will come soon. Thank you.

Michael D. Johnson
Interim Provost and Vice President for Academic Affairs",University of Central Florida
https://www.ucf.edu/coronavirus/orange-county-announces-stay-at-home-order/,25-Mar-2020,"Orange County is mandating an emergency “stay at home” order that takes effect at 11 p.m. Thursday, March 26, for at least two weeks through 11 p.m. Thursday, April 9. This is an expansion of the previously announced curfew in Orange County and is a concerted effort to reduce further spread of COVID-19.

The order applies to all individuals within Orange County, with exceptions for essential workers and essential activities as outlined in the order. Frequently asked questions are addressed here: newsroom.ocfl.net/2020/03/stay-at-home-to-flatten-the-curve-orange-county-issues-stay-at-home-order-effective-march-26-2020-faqs.

UCF has taken strategic actions to depopulate the campus over the past several weeks.

By tonight, students who reside in UCF Housing should have returned to their permanent residences. Those with extenuating circumstances remaining on campus and students in off-campus housing must abide by the order. Students currently off campus should not return to UCF until further notice.

The period of remote work for employees will continue until further notice.

Starting Friday, March 27, only those employees who have been identified as essential; whose job functions require them to report to campus; and whose supervisors have approved them continuing to work on campus should be at UCF. Only essential employees who meet all three of these criteria will have key card access to campus buildings.  If you are unsure about how this applies to you, talk to your supervisor about what the “stay at home” order entails.

Starting Friday, March 27, through April 9, UCF will provide paid administrative leave to employees who are unable to work on campus and unable to work remotely. This leave applies to faculty, administrative and USPS employees. Beginning April 1, when the federal Families First Coronavirus Response Act takes effect, faculty and staff—along with eligible OPS employees—may qualify for emergency leave. All other faculty, administrative, and USPS employees who do not qualify for the federal aid and who cannot work remotely will be provided administrative leave. Employees not available for work due to illness or personal time must take sick or annual leave per UCF policy.

More detailed guidance about the federal legislation will be shared soon with employees, supervisors and HR liaisons.

Additionally, the Office of Research had earlier this month identified and approved researchers who could continue to have limited access to their labs. In response to the “stay at home” order, the list will be further reduced to only allow access to personnel critical to maintaining facility operations. Those individuals will be selected by their college deans or directors and approved by the Vice President of Research. More information will be forthcoming.

UCF will continue to share regular updates here: ucf.edu/coronavirus/coronavirus.

We thank you for your understanding and support during this dynamic, unprecedented time. Please continue to take steps to keep yourself and those around you healthy and safe.",University of Central Florida
https://www.ucf.edu/coronavirus/updated-ucf-housing-move-out-information/,24-Mar-2020,"UCF is continuing to adapt to the COVID-19 pandemic and is making decisions in the best interests of our students, faculty and staff members, and our larger community.

We understand that this is a stressful time for you, and we care about your well-being. We also appreciate your patience as we make decisions that prioritize everyone’s safety.

Since sharing recent updates related to Housing, we’ve received many questions from our residents and their families. We’re providing some additional clarity and updated information.

Refunds
We understand the financial stress and uncertainty COVID-19 has caused so many of our students and their families.

Because of that, UCF’s Board of Trustees later this week will be considering options for refunding a portion of spring housing costs for student residents. This would include residence halls and housing communities on the main campus and Rosen. We are in discussions with the owners of NorthView and UnionWest — which are managed by UCF but privately owned — regarding refunds.

Once these decisions are reached, we will share this information with our students, as well as continued ways the university will support them in this difficult time.

Residents Who Haven’t Returned
Residents who have not returned to campus since UCF moved to remote instruction following spring break should not come back to campus right now.

These residents will receive instructions about completing their move out at a different time. Their belongings are safe, and no new residents will be moved into their spaces.

At this time, public health officials are advising against any non-essential travel, so residents should not be coming to campus to move out of residence halls. Move out for these residents will be scheduled at a time when risks associated with the further spread of COVID-19 are minimized.

Residents Still on Campus With No Summer Agreement
Residents physically remaining on campus with no summer agreement need to vacate their room by 6 p.m. Wednesday, March 25, unless they are granted an exemption.

These residents should visit the Housing Portal in myUCF to sign up for an appointment time and follow the move out instructions below.

Residents Still on Campus With Summer Agreements
Residents physically remaining on campus with a summer agreement still need to vacate their room by 6 p.m. Wednesday, March 25, unless they are granted an exception.

These residents should visit the Housing Portal in myUCF to sign up for an appointment time and follow the move out instructions below.

At this time, Housing does not know the status of residents’ ability to return for campus for the summer. They are encouraged to use their best judgement on whether to take all belongings, especially if it could be a hardship to get them at a later date.

Instructions for Move Out
Move out for the residents remaining on campus has been structured to allow for social distancing best practices to reduce further spread of COVID-19.

Residents must adhere to the two-hour move out time they selected in the Housing Portal. No more than two people should assist, and it’s especially important that residents not bring anyone who is sick or who has a compromised immune system with them.

Once all belongings have been removed, residents should go to the designated location for key drop-off. Key envelopes will be available, and residents should write their name, PID and room number on the envelope; place their room and mailbox keys inside; and drop the envelope in the key box.

After the resident has removed all their belongings and dropped off their keys, they should complete the Express Check Out Form in the Housing Portal to confirm that they have vacated the space.

Exceptions for Extenuating Circumstances
We are working quickly to review requests for exemptions also submitted through the Housing Portal for international students unable to travel; residents without permanent housing; and those with other hardships. Please know these are being handled on a case-by-case basis.

These residents will hear directly from Housing about whether they are approved to remain. They may be required to consolidate in a different location on campus, and campus services — including housekeeping — will be extremely limited. Residents who have requested an exception may remain in their space until a decision is rendered, and additional time to move out will be given if a request is denied.

More information will be shared as soon as possible, and residents requesting exceptions should stay tuned to their email.

Off-Campus Housing
Students who live in off-campus housing should contact their individual leasing office for more information.

This also applies to residents in affiliated housing at Knights Circle and the Pointe at Central. While UCF provides residence life services at these properties, respective management companies control leases and payment systems.

UCF is advocating on behalf of our students who reside off campus. Ultimately, any decisions about refunds will be up to individual properties and management companies.

Thank you for your cooperation as we navigate this evolving event together. We’re committed to making this as smooth of a process as possible, and we’ll continue to share regular updates with you.",University of Central Florida
https://www.ucf.edu/coronavirus/covid-19-case-confirmed-at-ucf/,20-Mar-2020,"Today, UCF learned that one of our students has tested positive for COVID-19.

The incubation period for COVID-19 is 14 days, and we believe the risk of anyone who came into contact with him developing symptoms at this point is very low. Out of an abundance of caution, his residence hall and classrooms will be decontaminated for everyone’s safety.

The student is recovering away from UCF, and he has our best wishes for good health.

Additionally, a military contractor who works at the Partnership IV Building in the Central Florida Research Park adjacent to the main campus has tested positive for the coronavirus. Several of his colleagues also have submitted to tests.

While a small number of UCF Institute for Simulation and Training employees work in the same building, they aren’t believed to have come into contact with the military contractor. The UCF employees have already been working remotely and have been advised to monitor their health. Partnership IV will be closed for two weeks following thorough decontamination.

UCF also is aware of other students who have exhibited symptoms and are being tested and observing self-quarantine. While we believe their risk is low, this is a wake-up call that COVID-19 is at UCF and all of us must be vigilant.

This news hits close to home for UCF. But we must understand that as testing becomes more widely available across Central Florida, the number of positive cases will grow.

The realities of this pandemic are why we have moved to remote instruction for all students and remote work for most employees. COVID-19 is something we must all take seriously.

Social distancing is key in reducing further spread of COVID-19. It’s also important to take personal health precautions, such as practicing proper hand-washing and avoiding touching your face and frequently-touched surfaces.

UCF leadership, including Interim President Thad Seymour, Jr., continues to make decisions in consultation with public health officials and state leaders that prioritize the health and safety of everyone at UCF and in our broader community.

We are sharing answers to frequently asked questions, and resources for help if this news is affecting you here.

Michael Deichen, MD, MPH
Associate Vice President of UCF Student Health Services",University of Central Florida
https://www.ucf.edu/coronavirus/update-about-covid-19-impacts-at-ucf/,19-Mar-2020,"COVID-19 remains a global pandemic that we all must take seriously.

A new report from the CDC finds that 38 percent of hospitalized cases in the U.S. are 20- to 54-year-olds, further proof that we need everyone in our campus community — and beyond — prioritizing their personal wellness and practicing social distancing.

As we have done since January, UCF will continue to make decisions with the health and well-being of our students, faculty and staff members, and larger community top of mind, and we’ll communicate these updates to you as we have new information to share.

Academic Calendar and Summer Remote Instruction
Students and advisors should have received notice that UCF is postponing registration for the summer and fall semesters to Thursday, March 26. The withdrawal and reinstatement deadlines also have been extended to Friday, March 27.

These dates are reflected in the Academic Calendar.

Additionally, UCF will continue with remote instruction through the Summer A, C and D semesters, which all start on Monday, May 11.

While we don’t yet know the long-term impact of this pandemic, we wanted to make this decision well in advance of the start of those semesters to give our faculty members and students time to adjust their plans.

Additional information about courses will be shared with students by their college.

Housing
Students who live in residence halls were asked not to return to campus following Spring Break, and those remaining are strongly encouraged to return to their permanent residence as soon as possible. Special accommodations will be made for residents with extreme extenuating circumstances.

However, to ensure social distancing, no residents should formally move out immediately.

Instead, Housing will soon share a plan for staggered move-out appointments that prioritize the safety of students, their families, and staff members. More information will be emailed to residents by Housing in the coming days.

Remote Work for Employees
Whether employees are working remotely or reporting to campus to do your jobs, we want you to continue to work.

It is critical that supervisors and employees work together to identify meaningful work. Tasks might be different from normal responsibilities, but everyone must be creative and flexible, while also remaining mindful of social distancing.

Now is a great time to revisit useful training, including online training, that you couldn’t find the time for previously. Or, consider planning out projects, future events and other department priorities ahead of time. For those on campus, a good use of this time could include completing projects that are easier to do while the campus is depopulated.

This is an unprecedented time that requires outside-the-box thinking. Let’s all be creative with how we use this time to best position our respective areas for the future.

Stay Tuned
With this rapidly evolving situation, UCF continues to follow guidance from state and federal officials to make the best decisions.

UCF and the State University System Board of Governors are reviewing all student services and the impact of moving to an online platform. Since this event affects students, faculty, and staff across all of Florida, any operational and financial decisions are being made with the greatest concern to all impacted.

UCF will share more information about potential reimbursements as soon as it becomes available. We ask for continued patience as we all work through this very difficult and ever-changing situation.

As always, we are committed to sharing regular information at ucf.edu/coronavirus/coronavirus. Please continue to check this site frequently for new updates or answers to common questions.

Although I’ve said it before, thank you. Extraordinary times call for extraordinary measures — and that also means extraordinary care for those around you. Let’s continue to be kind and patient with one another, and together, I know we will Charge On!

Thad Seymour Jr.
Interim President",University of Central Florida
https://www.ucf.edu/coronavirus/march-19-ucf-housing-update/,19-Mar-2020,"UCF is continuing to adapt to the COVID-19 pandemic and is making decisions in the best interest of our students, faculty and staff members, and our larger community.

Last week, UCF encouraged all residential students to return to their permanent residence and not return to campus while keeping residence halls open as a last resort for residents who cannot leave. Because of Tuesday’s announcement that UCF is moving to remote instruction through the remainder of the spring semester, and in the interest of continued resident safety; it has become apparent that all students will need to vacate their room soon – you should not move at this time. Do not make arrangements to move out without additional guidance from housing and residence life. By the end of the week, residents will receive additional communication and guidance on how to properly move out.

Limited exceptions will be made for residents with the following extenuating circumstances:

International students unable to travel
Residents without permanent housing
Residents with other hardships to be reviewed on a case by case basis
Instructions on requesting an exception for an extenuating circumstance will be provided later this week.

We understand that this is a stressful time and care about your wellbeing. Because safety is priority, it is critical that students do not formally move out of their residence halls at this time. Housing and Residence Life has developed a move out plan that will encourage reduced interactions and social distancing during the process. It is imperative that residents and their families follow the instructions that will be provided at a later time and will include the selection of a move out appointment.

UCF and the State University System Board of Governors are reviewing all student services and the impact of moving to an online platform for the remainder of the semester. Since the COVID-19 situation is an unprecedented event that affects students, faculty, and staff across all of Florida, any operational and financial decisions are being made with the greatest concern to all impacted.

UCF will share more information about potential Housing reimbursements as soon as it becomes available. Please be patient as we all work through this very difficult and ever-changing situation.

For those currently on campus, please visit housing.ucf.edu for additional information and expectations.

Thank you for your cooperation as we navigate this evolving event together. We’re committed to sharing updates with you as frequently as possible.

Go Knights!",University of Central Florida
https://www.ucf.edu/coronavirus/finding-meaning-in-our-temporary-normal/,19-Mar-2020,"Earlier this week UCF launched practices for learning and working remotely in an effort to depopulate the campus. Public health officials have said that social distancing is critical in reducing further spread of COVID-19.

This is a period of dynamic change and unprecedented challenge. We must all remain flexible and look for creative solutions to navigate through this time.

Guidance for Supervisors and Employees
Remote instruction will continue through at least the spring semester. Faculty and staff who are working remotely should expect to continue to do so for the immediate weeks ahead.

However, UCF remains open, with employees on campus supporting remote learning, campus operations and other essential areas.

Not knowing the future impact of this pandemic, we understand that finding meaningful work that can be completed either on campus or remotely during this stretch of time can seem difficult. Supervisors are encouraged to find ways to fill employees’ time and keep them productive.

Supervisors should consider tasks that keep employees fully occupied while also exercising social distancing.

For example, for employees working on campus, that might be working on projects that are best completed when buildings are unoccupied. For those working remotely, it could be finding new and creative ways to collaborate or work on old or new projects. For all employees, there may be useful web-based training and professional development.

While UCF works on solutions to address issues that have been brought to HR’s attention, we encourage all supervisors and employees to think outside the box about how to continue working during this unique time.

Federal Work-Study
Today, UCF received clarity from the U.S. Department of Education on Federal Work-Study during the coronavirus pandemic. This guidance allows FWS students to be paid using scheduled work hours for the term without reporting to work, effective this pay period.

This is good news for our students who rely on this federal aid.

Because of the circumstances, students are not required to work during this period, but some may have worked or would like to continue working. Supervisors have the flexibility to allow this, and students will be paid regardless.

As always, the hours that students work should be documented on a timesheet and submitted to payroll for normal processing. UCF Human Resources will be communicating directly with departmental payroll processors and authorizers about how to pay students who are unable to work.

Moving Forward
Teams from across UCF are in regular communication and making decisions about the university’s next steps. We understand that the element of unknown in this situation is frustrating.

While answers don’t come easy, we assure you UCF is committed to making decisions with the health and safety of our students, faculty and staff members, and larger community in mind.

We’re also committed to sharing regular updates as soon as they are available at UCF’s coronavirus website",University of Central Florida
https://www.ucf.edu/coronavirus/ucf-moving-instruction-online-for-rest-of-semester/,17-Mar-2020,"Today, several additional key precautions were put in place for campus communities across our state to help prevent the spread of the coronavirus.

The Florida Board of Governors, which oversees state universities, has directed UCF, along with the state’s other public universities, to extend our period of remote learning through the end of the spring semester. This important and necessary action will protect the health and safety of our students, faculty and staff.

UCF’s team of academic leaders and emergency and health officials has been working diligently for several weeks to make sure our campus could quickly respond to the growing threat of COVID-19, including this large-scale move to remote learning.

Fortunately, UCF has been a long-time leader in digital learning with faculty, staff and students who are among the country’s most innovative thinkers and doers.

Still, these circumstances bring unique challenges, and I encourage our students to work directly with their faculty members to help balance new demands and ways of learning for the rest of the semester.

No decisions yet have been made about the summer terms.

Commencement Ceremonies Canceled
Based on additional direction from the Board of Governors today, we will be canceling our commencement ceremonies scheduled for April 30 through May 2.

This is sad and disappointing news, but we recognize that these ceremonies could not move forward given the social distancing requirements. We understand that commencement ceremonies are a major milestone in the lives of our graduates and the loved ones who have supported them on their educational journey.

That’s why we are evaluating options to include the possibility of celebrating our graduates at a future time, and we will share more information as soon as it’s available.

In the meantime, cap and gown costs will be reimbursed by the vendor, Herff Jones. More information about commencement and reimbursements is available on UCF’s coronavirus website.

Remote Working
Faculty and staff who are working remotely should expect to continue to do so for the immediate weeks ahead. We will continue to keep you informed about remote working guidelines as decisions are made about campus operations for the remainder of the spring semester.

I know all of us realize that these decisions, while extremely difficult, must occur to help protect the health of both our campus community and our community as a whole. We are working hard to do all we can to maximize opportunities for learning and working during what is an unprecedented time in our global history.

This continues to be a quickly changing and evolving situation, and I am so thankful for everyone across campus — from our students to our staff to each of our faculty members — who are working together to make our community a place that prioritizes safety and each other’s well-being.

I know we will continue to persevere and to take care of ourselves, our loved ones and our fellow Knights!

With gratitude,

Thad Seymour Jr.
Interim President",University of Central Florida
https://provost.ucf.edu/news/community-engagement/coronavirus-update-remote-learning-extended-through-spring-semester/,17-Mar-2020,"The 2019 Novel Coronavirus (COVID-19) continues to rapidly evolve. On March 19, UCF learned that one of our students has tested positive for COVID-19.

UCF has transitioned to remote instruction effective through the spring semester, under official direction from the Florida Board of Governors, which oversees the State University System. Additionally, UCF will continue with remote instruction through the Summer A, C and D semesters, which all start on Monday, May 11, to minimize health and safety risks to the UCF community. At this time, the university has not made a decision about remote instruction for the summer B term, which begins June 22.

All UCF campuses will remain open, but during this period of remote instruction, we are advising our students to stay at home and not return to campus at this time. Most employees, with the exception of employees whose jobs cannot be performed remotely, are asked to begin working remotely starting Wednesday. Students will be able to access almost all campus services remotely.

The most up-to-date information always will be available on UCF’s coronavirus website and pushed to the entire campus community through email and UCF Alert.

Impact at UCF | Online Classes | Closures and Cancellations | Employees | Travel & Study Abroad | Protection and Prevention | UCF Resources

Impact at UCF
On March 19, UCF learned that one of our students has tested positive for COVID-19.

The incubation period for COVID-19 is 14 days, and we believe the risk of anyone who came into contact with him developing symptoms at this point is very low. Out of an abundance of caution, his residence hall and classrooms will be decontaminated for everyone’s safety.

The student is recovering away from UCF, and he has our best wishes for good health.

Additionally, a military contractor who works at the Partnership IV Building in the Central Florida Research Park adjacent to the main campus has tested positive for the coronavirus. Several of his colleagues also have submitted to tests.

While a small number of UCF Institute for Simulation and Training employees work in the same building, they aren’t believed to have come into contact with the military contractor. The UCF employees have already been working remotely and have been advised to monitor their health. Partnership IV will be closed for two weeks following thorough decontamination.

UCF also is aware of other students who have exhibited symptoms and are being tested and observing self-quarantine. While we believe their risk is low, this is a wake-up call that COVID-19 is at UCF and all of us must be vigilant.

UCF leadership, including Interim President Thad Seymour Jr., continues to make decisions in consultation with public health officials and state leaders that prioritize the health and safety of everyone at UCF and in our broader community.

Online Classes
Online classes will continue as usual starting March 16; face-to-face classes will be available in an online format on March 18. More information on clinical courses, recitals and other performances, and other activities that do not as easily lend themselves to virtual environments will be coming soon.

The academic affairs team has been providing more information and resources to faculty about how best to move their courses online and what resources need to be provided to students.

Remote instruction will continue through the summer A, C and D semesters. Because courses are being moved online, students should not to come back to campus during this period of remote instruction. Fourteen days is the period in which secondary transmission to others is thought to be highest, and UCF advises against any additional travel during this time.

Residence halls will remain open only as a last resort to on-campus student residents who have no other place to stay. Students who need to return must follow the travel guidelines below, and must let Housing know of their plans by responding to the form in the Housing portal.

All UCF campuses will remain open for employees reporting to work. Student employees should contact their supervisors for guidance.

Closures and Cancellations
UCF will suspend all campus events starting Saturday, March 14, through at least the spring semester.

New events should not be scheduled. Cancellations include all UCF Athletics events, UCF Celebrates the Arts, Knight-Thon, meetings of student organizations, admissions tours and other academic and recreational meetings and events.

Academic advising offices will remain operational, but advisors will not meet with students in person until further notice. In order to receive advising support, students should call or email their advisor or advising office to schedule an appointment via phone or video conferencing software.

View a full list of what’s open at UCF.

UCF is taking these steps with the safety and wellbeing of our campus community top of mind. It is imperative that you also prioritize your personal safety by practicing good hand hygiene, limiting your contact with others and contacting your healthcare provider immediately in the event you present flu-like symptoms.

This is a dynamic, stressful situation that requires everyone’s continued flexibility and understanding. UCF is committed to regularly sharing information on UCF’s coronavirus website and communicating through email and UCF Alert.

Recreation and Wellness Center

The Recreation and Wellness Center (RWC) and Wellness and Health Promotion Services (WHPS) will close effective March 14.

The closures will last until university emergency management officials clear the UCF community to use RWC and WHPS programs and services again.

To learn more about accessing virtual services offered by the RWC at this time, visit rwc.sdes.ucf.edu/programs/keeping_active.

Employees
For the safety of all members of the UCF community in response to the coronavirus pandemic, the university will transition to temporary remote work effective Wednesday for at least two weeks.

On Monday, Human Resources shared more information about implementing remote work. This included a form that employees who will be working remotely will need to complete and send to HR.

In the meantime, those who are prepared to work remotely can begin doing with approval from their supervisor.

Following health officials’ guidance, high-risk employees also should work remotely starting as soon as possible. Those at high risk from COVID-19 include persons age 65 or older; those with chronic illnesses such as hypertension, coronary artery disease and diabetes; pregnancy; and/or immunodeficiency from medications or medical conditions.

With the exception of employees whose jobs cannot be performed remotely, all others should be ready to work remotely starting Wednesday.

The most up-to-date information is available at ucf.edu/safety/coronavirus.

Travel & Study Abroad
Earlier this week, COVID-19 was declared a global pandemic by the World Health Organization, and global travel is restricted. Everyone is expected to monitor their health, limit interactions with others, and upon showing symptoms, immediately self-isolate and contact their health care provider.

Based on guidance from state and federal officials, UCF is prohibiting all employees’ official university domestic and international travel for the next 30 days. The exception is employee travel between UCF campuses, which remains permitted.

Those with planned university travel will receive an email with guidance on canceling their trip. No Travel Approval Petitions will be approved at this time.

More information about work-related travel is available here: ucf.edu/safety/coronavirus/faq.

As UCF has previously shared, any faculty and staff members or students returning from a country that has a CDC Level 3 Travel Health Notice, which now includes almost all of Europe, should not come to campus and must self-quarantine for 14 days upon return. Employees who have to self-quarantine should reach out to their supervisors to discuss possible telecommuting options. Personal domestic and international travel by all students and employees is strongly discouraged during this unique time in an effort to best protect you and those around you.

UCF already has canceled all faculty-led trips, international exchanges and participation in partner programs for students and staff members for the spring and summer semesters.

For more information regarding current CDC travel advisories related to COVID-19, visit: cdc.gov/coronavirus/2019-ncov/travelers/index.html

Protection and Prevention
COVID-19 can be spread among people and animals.

There is currently no vaccine to prevent the virus and no specific treatment.

COVID-19 appears to spread predominantly through coughing and sneezing from infected persons. Individuals in close proximity to such persons, or who contact objects that have been contaminated with the virus, are at risk of illness.

Coronavirus symptoms are generally flu-like and include fever, cough, runny nose and difficulty breathing.

The virus enters our bodies through contact with our eyes, nose and mouth. If your hands become contaminated with the virus, and you touch those areas, you are at risk of becoming ill. Flu-like symptoms — including fever, cough, runny nose and difficulty breathing — are thought to appear within two to 14 days after exposure. Anyone who has traveled in the past 14 days and is experiencing symptoms should visit their healthcare provider immediately.


While the immediate risk to the American public continues to be low at this time, everyone can take these simple steps to prevent the spread of germs.

Steps to prevent the spread of germs
These tips are helpful in preventing the spread of respiratory viruses such as COVID-19:

Avoid shaking hands.
Wash hands often with soap and water. You should spend at least 10-20 seconds washing. More information about proper hand washing is available at cdc.gov/handwashing.
As much as possible, avoid touching your face — especially your eyes, nose and mouth — with unwashed hands.
Be cautious about what you touch, and wash your hands after touching any public surface. Avoid grasping shared surfaces such as door handles, gas pumps, grocery carts, elevator buttons, etc. with your hands. Use your knuckles or hips or a paper towel or disposable glove.
Cover your cough or sneeze with a tissue or sleeve and clean up immediately.
Regularly clean and disinfect frequently touched objects.
Keep a bottle of hand sanitizer that is greater than 60% alcohol at home and in your car. Use the sanitizer after touching any public object.
Use disinfectant wipes at stores whenever they are available. Wipe both the handle and child seat of grocery carts.
Avoid contact with those who are sick, and avoid others if you are sick.
In addition, flu vaccines are highly recommended, as it is flu season. Flu shots are available for free to students at Student Health Services, and employees can also receive the shot there for a cost.

Hand sanitizer stations are available across campus, and UCF is adding more to high-traffic areas on campus to encourage use during flu season.

UCF Resources
The most up-to-date information is available at ucf.edu/safety/coronavirus.

The CDC is sharing comprehensive information about COVID-19 here: cdc.gov/coronavirus/2019-ncov/index.html. At UCF, anyone with additional questions may call UCF Student Health Services at 407-823-2509. The UCF Police Department, which is staffed 24/7, also is available by calling 407-823-5555.

Students experiencing distress related to the outbreak can reach Counseling and Psychological Services 24/7 by calling 407-823-2811.

UCF employees are encouraged to view the answers to these frequently asked questions.

UCF will continue to monitor COVID-19 and share updates. Remember, the most important precaution you can take is being mindful your personal health by avoiding contact with germs.",University of Central Florida
